,Date,sma90 avg_transaction_value,wma30 avg_transaction_value,closing_price,dema7 opening_price,ema90 avg_transaction_value,tema30 highest_price,opening_price,tema7 closing_price,ema30 avg_transaction_value,dema90 avg_transaction_value,next_day_closing_price
42,2013-05-12,0.0013087710669706688,0.0008973862889973365,0.0006878200994670861,0.0006545238104405313,0.0013010752428560604,0.0006158994626862258,0.0006996707693265394,0.0007743593954560937,0.000952480556130935,0.0015592938681671213,118.0
43,2013-05-13,0.001327981169314922,0.0008618758531403169,0.0007352559683958537,0.0006580154364069501,0.0012997602675718402,0.0006162023296162403,0.0006878119427277951,0.0008012970169066699,0.0009364748801007731,0.001546404221340978,111.4
44,2013-05-14,0.0013379346673579283,0.000778460640680434,0.0006374194887302786,0.000681968797092293,0.0012785702678217228,0.000598478545282187,0.000735247249122814,0.0007581816789455145,0.000872381894293478,0.001501438238432259,114.2
45,2013-05-15,0.0013439732116856777,0.0006905088717094297,0.0006789258740429391,0.0006538469250593135,0.0012559098028750194,0.0005908773829171945,0.000637411929683078,0.0007575769853693307,0.0008076457361284803,0.0014546850735137964,118.2
46,2013-05-16,0.0013520504163782136,0.0006054428567413318,0.0007382207102038935,0.0006543922187272275,0.0012345476576420232,0.0005954726717610145,0.0006789178227787213,0.0007919160843839826,0.0007490610951594173,0.001410662123301213,123.5
47,2013-05-17,0.0013640392925174279,0.0005446453188500955,0.0008167863681171686,0.0006816614979157851,0.0012229744873215008,0.0006143243977407425,0.0007382119557724984,0.0008566273730349627,0.0007172551955896278,0.0013831468027624052,123.2
48,2013-05-18,0.0013765230728286747,0.00048530746002146616,0.0008123392554050882,0.0007346952508186372,0.0012116040409399231,0.000630210339262631,0.000816776681989248,0.0008884786691527313,0.0006873738707751341,0.0013563568261654915,122.5
49,2013-05-19,0.0013809059170262657,0.00040873908748114557,0.0008019626590769283,0.0007667237468660659,0.0011846068227689827,0.0006423571973978581,0.000812329622014718,0.0008973289696474554,0.0006202391030271127,0.001304525972977623,122.0
50,2013-05-20,0.001387411274261386,0.00035348833002780966,0.0007945508045568081,0.0007819920017533358,0.0011649150389052877,0.0006517492706845512,0.0008019531487408124,0.0008948947131091345,0.0005740000501113958,0.0012652318654635692,122.9
51,2013-05-21,0.001398059238405993,0.00031213917792036194,0.0008078921426930286,0.000787542904161817,0.001150199609339049,0.0006625597298221333,0.0007945413821165911,0.0008986778112672691,0.0005419570132495083,0.0012345417153212142,123.8
52,2013-05-22,0.0014119491673480825,0.00028757318464642245,0.0008212334808292421,0.0007961098739284536,0.0011417452128694473,0.0006745895972519317,0.000807882562040188,0.0009063828896098622,0.0005266344271020636,0.001214446503741088,126.3
53,2013-05-23,0.0014201873022883192,0.000251247848823518,0.0008582927534298429,0.0008066923662505276,0.0011266870912792527,0.0006920654685290892,0.0008212237419637919,0.0009303942962946357,0.0004955448272578947,0.0011838961209946243,133.1
54,2013-05-24,0.0014333874470062492,0.00023760529555621676,0.0009590939749034647,0.000829234390184938,0.0011197304510499155,0.0007261092738881439,0.0008582825750848982,0.0010007635830412281,0.0004856375322319466,0.0011669257442694578,132.0
55,2013-05-25,0.0014453345949838013,0.0002372132677651538,0.0009427878949591975,0.0008880437752965056,0.0011158955125435306,0.0007528490692068623,0.0009590826011743117,0.0010277009895656442,0.00048369599653708475,0.0011552814667345236,133.5
56,2013-05-26,0.0014504894535228817,0.00020252403264695365,0.0009650234585195511,0.0009175342051343446,0.0010965005282273094,0.000780283134910853,0.0009427767146010305,0.0010519729066756703,0.00044327183531274114,0.001118508222367873,129.8
57,2013-05-27,0.0014611746992841713,0.00019624498267965113,0.0009101757350706771,0.0009449235560270025,0.0010877290192138483,0.0007939537791642193,0.0009650120144736943,0.001029619694165991,0.0004306208906438812,0.001099476532569102,129.0
58,2013-05-28,0.0014711895076270388,0.00018811770598559444,0.0008983167678384765,0.0009362866959556487,0.0010778078728476796,0.0008035208328728422,0.0009101649414544472,0.0010069177147898761,0.0004154732480549199,0.0010788341431923268,132.3
59,2013-05-29,0.0014850565350045947,0.0001990691697299797,0.000947235007671271,0.0009236842033010437,0.0010757978601089145,0.0008207644358315391,0.000898306114855689,0.0010208146147585515,0.00042028826876486583,0.0010713371765132436,128.8
60,2013-05-30,0.001491723850518701,0.00018638643420600814,0.0008953520260304368,0.0009361257266932294,0.0010616470006335754,0.0008259896682758644,0.0009472237745755605,0.0009968215044424134,0.0003947218143580296,0.0010442159804573085,128.8
61,2013-05-31,0.00150017762431158,0.00018825638389757468,0.0008953520260304368,0.0009198204491588785,0.0010525314269822124,0.0008303158100064281,0.0008953414082060115,0.0009823709510659723,0.0003824636256508744,0.0010256272495339329,129.3
62,2013-06-01,0.001507369632133309,0.00016596496965212704,0.000902763880550557,0.0009083006490769596,0.0010324379860961186,0.0008352334901291641,0.0008953414082060115,0.000978395868403252,0.00034341012513274677,0.000989421734935679,122.5
63,2013-06-02,0.0015142743114022715,0.00014068278852157057,0.0008019626590769283,0.000903515413088439,0.0010109790584504168,0.0008205797007261595,0.0009027531748302328,0.0009173637123482542,0.000302416548506438,0.0009514271190461214,120.7
64,2013-06-03,0.001519600256642762,0.00015504297042222975,0.0007752799828044943,0.0008547800399725802,0.00100576516439254,0.0008025865023157178,0.0008019531487408124,0.0008686137551136702,0.00030299415156948006,0.0009403096364189751,121.4
65,2013-06-04,0.0015186465408671412,0.00014842367871659504,0.0007856565791326681,0.0008111405108852526,0.0009926113547893273,0.0007886062241604166,0.0007752707888936117,0.0008498583340579083,0.000283657162526315,0.0009164243222178157,121.9
66,2013-06-05,0.0015241889300450229,0.00014667908500276897,0.0007930684336527882,0.0007879997516845733,0.0009816828193794855,0.000777638978114753,0.0007856472621675173,0.0008467856569739224,0.00027034592486346876,0.0008964466046025264,119.0
67,2013-06-06,0.0015335793889746721,0.00015894531003232334,0.000750079677436094,0.0007771712988909121,0.0009764157740961323,0.0007599916345742211,0.0007930590287917386,0.0008228540096577586,0.00027127244708756784,0.000885921412438425,111.0
68,2013-06-07,0.001542168900055669,0.00016148944242762656,0.0006314900051141853,0.0007518253051376628,0.000967056524653509,0.0007225059236773967,0.0007500707823712566,0.0007428899222983731,0.0002617545643093938,0.0008688744799116004,107.9
69,2013-06-08,0.0015442204293904666,0.00012838583882294335,0.0005855365070894375,0.0006832521828837729,0.0009430279256579452,0.0006812217245610874,0.0006314825163837023,0.0006749495803941089,0.0002161413284818836,0.0008281665819268036,100.4
70,2013-06-09,0.0015545676138740971,0.00013918020539581064,0.0004743586892876489,0.0006196176801919195,0.0009373196521604843,0.0006246069246485866,0.0005855295633135291,0.0005770365536204303,0.00021737945230687616,0.0008177254122494065,106.3
71,2013-06-10,0.0015517188524663932,0.00011981067168500767,0.0005618185726250571,0.0005305551436586564,0.0009194743652036173,0.0005915806409177993,0.0004743530639501961,0.0005799355110803345,0.0001882757404080386,0.0007876641028795109,109.0
72,2013-06-11,0.0015534528811493448,0.00010974527933729078,0.0006018425870337046,0.0005146851576192102,0.000905893641309316,0.000570498673023917,0.0005618119101160196,0.0006118602166250015,0.00017060609474161062,0.000764879156670395,108.8
73,2013-06-12,0.0015590475017483382,0.00010286105693192368,0.000598877845225658,0.0005253134836167989,0.0008941861541710457,0.0005519474640008418,0.0006018354498868173,0.0006332261383831736,0.0001579626985577058,0.0007453971551217593,103.9
74,2013-06-13,0.0015316622344768854,0.00010786219253416246,0.0005262416709284831,0.0005334741765676207,0.0008869697535650242,0.0005227142630901682,0.000598870743237126,0.0006061964373966569,0.00015658334411098804,0.0007334385039141043,100.0
75,2013-06-14,0.0015132567585992782,0.00011182160034496277,0.0004684292056715486,0.0005083131035474586,0.0008796537979065544,0.00048693315407680876,0.0005262354303197589,0.0005600584060178396,0.00015465588644705125,0.0007214502549829967,99.8
76,2013-06-15,0.001513764581285,9.418825931740288e-05,0.00046546446386350887,0.00046797475154515544,0.0008638761798789481,0.0004556730453051591,0.0004684236506508205,0.0005357179065093795,0.0001315738470793089,0.0006958264517574059,99.9
77,2013-06-16,0.0014790716217068234,7.992373155088842e-05,0.00046694683476752874,0.0004425061561064911,0.0008497361090049824,0.0004292626687789139,0.00046545894400113613,0.0005265472203980562,0.00011316644067514356,0.0006731448143207433,101.9
78,2013-06-17,0.0014679366803784476,7.018525900727088e-05,0.0004965942528480025,0.0004287973620899152,0.0008374041210481888,0.00041237873347548665,0.0004669412973259818,0.000542124822125914,9.96417530724561e-05,0.0006536477368881289,107.3
79,2013-06-18,0.0014566778798584326,7.240775374644723e-05,0.0005766422816652975,0.00043528162456651226,0.0008299383650853705,0.00041322178575049773,0.0004965883638228669,0.0006003109637704937,9.832989607519091e-05,0.0006422733981888262,108.3
80,2013-06-19,0.001443660278817139,6.444819942733049e-05,0.0005914659907055378,0.00047721259618691003,0.000818841779896641,0.00041746432287712715,0.0005766354433644691,0.0006426675581687954,8.773739576101863e-05,0.000625106873071624,111.3
81,2013-06-20,0.0014419634078916832,6.978117573732887e-05,0.0006359371178262518,0.0005123480170485459,0.0008134620096888444,0.00043015560068798003,0.0005914589766129116,0.0006917743703098722,9.133467168954273e-05,0.0006174180623453492,109.5
82,2013-06-21,0.0014406505004603033,8.196729273982073e-05,0.0006092544415538248,0.0005557053147528662,0.0008110660218145944,0.0004369844962082356,0.0006359295763582393,0.0007017572006601802,0.00010177160677625127,0.0006146554767200076,108.2
83,2013-06-22,0.0014376902657801255,5.607993917119622e-05,0.000589983619801511,0.0005719272976600215,0.0007930783628418876,0.0004400122016836594,0.0006092472165110385,0.0006935090085766968,7.29273053153151e-05,0.0005865432815662167,107.9
84,2013-06-23,0.0014217662468774192,2.3356982061406573e-05,0.0005855365070894375,0.0005734856970295507,0.0007723454248433938,0.0004424322882195311,0.0005899766232880591,0.0006840246015835383,3.8193361580778074e-05,0.0005542573111577426,102.1
85,2013-06-24,0.0014050700278444364,2.131312893665846e-05,0.0004995589946560561,0.0005721097591189495,0.0007639344835107427,0.00042915627113142285,0.0005855295633135291,0.0006267213701046451,3.4984653732351295e-05,0.0005423535122368976,103.3
86,2013-06-25,0.0013738698974704866,3.317928218836766e-05,0.0005173474455043431,0.000532334245114563,0.0007610006219348313,0.00042140490154536636,0.0004995530704725512,0.0006044625872986056,4.5043382740465876e-05,0.0005394702732229532,104.0
87,2013-06-26,0.001358833391605474,3.1355956116245476e-05,0.000527724041832503,0.0005144571124740191,0.000752813201203479,0.0004171195773988237,0.000517341310370692,0.0005987268249729796,4.132902866035501e-05,0.0005280500393620019,101.7
88,2013-06-27,0.001348342518073621,1.9373683819906562e-05,0.0004936295110399558,0.0005078316216552345,0.000740417050304136,0.0004076062120872831,0.0005277177836445976,0.0005765207983798593,2.7023715273764848e-05,0.0005098853607488785,94.7
89,2013-06-28,0.0013302714620134423,1.1341996152002681e-05,0.00038986354775828735,0.000488677348513912,0.0007295841285995808,0.000380579883089531,0.0004936236571731686,0.0005045334561901357,1.6826794464873396e-05,0.0004944391267117081,95.0
90,2013-06-29,0.0013077786328117395,8.852888406719883e-06,0.0003943106604703539,0.00043025545100199014,0.0007207189467522759,0.0003583460162097929,0.00038985892443407083,0.00046902090641359057,1.1556268153391225e-05,0.00048233797255854347,97.5
91,2013-06-30,0.001290425960063072,0.0,0.0004313699330709547,0.00039526347694430336,0.0007093637685252792,0.0003464028237032818,0.0003943059844086008,0.0004741813186729532,0.0,0.00046629139656599247,88.1
92,2013-07-01,0.001259374460719092,3.617033470851641e-05,0.00029202706809270534,0.00039054272026085857,0.0007163807945578492,0.00031073402596384914,0.0004313648175297072,0.0003988189871136222,3.3913284166964264e-05,0.00048028304797026293,90.4
93,2013-07-02,0.0012229970161346214,4.8569953401817606e-05,0.0003261215988852595,0.0003264366168945834,0.0007141564645602345,0.000286541382954808,0.0002920236049943417,0.00038012585428595647,4.321291181751466e-05,0.0004790587304483677,78.9
94,2013-07-03,0.0011934442130094765,8.025833829795881e-05,0.00015564894492250958,0.0003017611875633999,0.0007202936848232956,0.00023446158574304266,0.0003261177314657568,0.00027424578367359065,7.242698470975514e-05,0.0004914250121430576,80.0
95,2013-07-04,0.0011632225702494815,0.00011438932283412001,0.00017195502486677672,0.00021128346880806143,0.0007274577288106099,0.0001927262462614182,0.0001556470991086606,0.00022966486910329376,0.00010262320092578603,0.0005053010522473294,68.5
96,2013-07-05,0.0011465139652973334,0.00016004232080547506,1.4823709040198696e-06,0.00016226241438319078,0.0007396532822795711,0.00012545476880355955,0.00017195298568194184,0.00011140243890790658,0.00014367686007643946,0.0005271876917959366,69.7
97,2013-07-06,0.0011332734177110886,0.00015810348056292597,1.9270821752313816e-05,5.6935653858884716e-05,0.000732657874186346,7.089610449909078e-05,1.4823533248387033e-06,6.3045626181292e-05,0.00013538291856032836,0.000517590857917102,76.5
98,2013-07-07,0.0011013796758639616,0.00016259772948406387,0.0001200720432259425,0.0,0.0007282170738771819,4.2993564792585814e-05,1.9270593222972532e-05,0.000103479698017446,0.0001335490426333935,0.0005122347278246724,76.0
99,2013-07-08,0.001045308619808838,0.0001719792779428797,0.00011266018870582234,1.2196798880877158e-05,0.0007258616845043329,1.8390273293047987e-05,0.000120070619312386,0.00012901826687394813,0.00013673910374784048,0.0005103089155858893,76.7
100,2013-07-09,0.000970101318645434,0.0002119695591541182,0.00012303678503398224,2.04618377569743e-05,0.0007366466351941235,0.0,0.00011265885268817166,0.00015433128707091626,0.00017202401148055588,0.0005297616468324367,88.0
101,2013-07-10,0.0009463327397698472,0.00025453475623695224,0.0002905446971886855,3.349860802007859e-05,0.0007486402346766341,1.6230667679056898e-05,0.00012303532596207728,0.0002697393973669915,0.00020860019898251425,0.0005509482308419921,89.0
102,2013-07-11,0.0009365974073069945,0.0002883523802323616,0.0003053684062289258,0.00011951143320247659,0.0007576337715722303,3.436721584700042e-05,0.00029054125166949607,0.0003437163020366882,0.0002360634378892612,0.0005670050084220241,94.0
103,2013-07-12,0.000929128698051146,0.0003073442855185092,0.00037948695143011357,0.00018347665121901807,0.000760982530054851,6.509244697372463e-05,0.0003053647849179386,0.00042619345267316117,0.00024831217518807985,0.0005736876447372773,98.3
104,2013-07-13,0.0009369689848819154,0.00034012018172247666,0.0004432289003031484,0.00025857358411222886,0.0007702985694175921,0.00010480360804022981,0.0003794824511601583,0.0005054079318441498,0.00027467866691519016,0.0005899924690101459,94.4
105,2013-07-14,0.0009343307840999973,0.0003360638596229537,0.00038541643504621387,0.00033533348390408363,0.0007647723438177906,0.00012968175021488976,0.0004432236441284654,0.0005099975756641395,0.0002632208746870708,0.0005819595951192594,98.9
106,2013-07-15,0.0009307884112191127,0.00034712939256050304,0.0004521231257272884,0.0003578205125021952,0.0007655375323251147,0.00016458201041064796,0.00038541186445954084,0.0005452649640326698,0.0002677288373184525,0.0005842392425604061,97.1
107,2013-07-16,0.0009281502104371946,0.000386290072002346,0.00042544044945485443,0.0004004932486574783,0.0007782644005324586,0.00019080701273591072,0.00045211776407753923,0.0005435560016555652,0.00030150711720905443,0.0006059437851864604,98.5
108,2013-07-17,0.0008103229614306977,0.00043534926572054086,0.0004461936421111881,0.00041425890712026153,0.0007955907296321903,0.00021814291224740712,0.00042543540423033155,0.0005493285582783836,0.00034514722656002125,0.000634884507809649,90.1
109,2013-07-18,0.0007948653343141099,0.000466623477709021,0.000321674486173186,0.0004304607115095324,0.0008061855916062406,0.00021938737768396888,0.00044618835077815666,0.00047517306499883505,0.0003702993368487617,0.000652550561936055,92.0
110,2013-07-19,0.0007856625963753097,0.00048100321720886616,0.00034983953334963985,0.00038322352119941894,0.0008101969307870334,0.00022609094133600738,0.0003216706714912268,0.00044722794885714706,0.0003781562222083118,0.0006593087549547905,89.8
111,2013-07-20,0.0007694618141088835,0.00045406038756225925,0.00031722737346111946,0.00036372818925268363,0.0007976754909774508,0.0002262593484867112,0.0003498353846632732,0.00041163525927315203,0.0003449233349786078,0.0006390927737549117,92.0
112,2013-07-21,0.0007348307841265264,0.00042405958278593156,0.00034983953334963985,0.0003356133737476216,0.0007839319355184664,0.0002327929578670035,0.0003172236115166968,0.00041101055823761223,0.00031013936079477,0.0006171064134128899,91.6
113,2013-07-22,0.0007189272639200363,0.0004408798216681449,0.00034391004973353956,0.00033155885239827265,0.0007892842850116474,0.00023771625558079157,0.0003498353846632732,0.00040800339419255066,0.0003239799445600537,0.0006264230812043324,95.6
114,2013-07-23,0.0006901795455405493,0.00047809146201632444,0.00040320488589449394,0.000326101960284271,0.0008036319518542057,0.00025331049946018813,0.0003439059713638906,0.00044179131280189243,0.0003594169995191007,0.0006502667574902858,95.1
115,2013-07-24,0.0006675380853088803,0.0004871897781302953,0.00039579303137437377,0.00034905770861428514,0.0008073121790902332,0.0002658174800248131,0.00040320010435766773,0.0004566956119699192,0.000367020330417963,0.0006564902754163417,96.9
116,2013-07-25,0.0006525139653630295,0.00048491519910180345,0.0004224757076468147,0.00036045354668477053,0.0008066777430885581,0.0002819044681284244,0.0003957883377334395,0.0004802491201353967,0.00036368478508190527,0.0006556237603658737,96.0
117,2013-07-26,0.00064732426523334,0.0004944734716398197,0.00040913436951059423,0.0003794446468211518,0.0008110138701959042,0.0002936458326130431,0.0004224706975806472,0.0004848009837073036,0.00037279663769142213,0.0006628517240472222,94.4
118,2013-07-27,0.0006398679418966532,0.00045435224986576164,0.00038541643504621387,0.0003852871528499599,0.0007953507727847878,0.0002996130160473273,0.0004091295176570503,0.00047238854974113176,0.00033220069480512093,0.0006374612947537238,98.8
119,2013-07-28,0.0005988953213023618,0.00043676049183929977,0.00045064075482326854,0.00037786215405973683,0.0007891965021297118,0.0003170105992918726,0.00038541186445954084,0.0005028017699221718,0.0003168406758554537,0.0006278162230970372,101.5
120,2013-07-29,0.0005840569901439698,0.0004294011890545908,0.0004906647692319091,0.0004017922231074819,0.0007875661636511239,0.0003396959463039459,0.00045063541075268665,0.0005424182265309913,0.0003133022209238605,0.000625632131338559,108.0
121,2013-07-30,0.0005736404321271052,0.00045833223810121115,0.0005870188779934643,0.00043474371952440666,0.0008011254881592697,0.0003774111121519902,0.0004906589505234912,0.0006193401143711058,0.00034738946103341287,0.000648179531291761,106.2
122,2013-07-31,0.0005718320879291687,0.0004505885881676448,0.0005603362017210303,0.0004985264271029285,0.0008002397874914829,0.00040535519927756974,0.0005870119166383678,0.0006438923496651788,0.00034436478265956194,0.0006469750337808246,104.0
