Date,sma90 avg_transaction_value,wma30 avg_transaction_value,closing_price,dema7 opening_price,ema90 avg_transaction_value,tema30 highest_price,opening_price,tema7 closing_price,ema30 avg_transaction_value,dema90 avg_transaction_value,tema90 avg_transaction_value,sma90 closing_price,wma7 miner_revenue,bband_lower7 lowest_price,bband_upper30 closing_price,sma90 highest_price,ema90 opening_price,dema90 highest_price,bband_upper30 highest_price,tema30 closing_price,dema7 number_of_coins_in_circulation,dema90 closing_price,highest_price,dema7 lowest_price,tema7 lowest_price,dema7 closing_price,tema7 highest_price,bband_upper90 opening_price,bband_upper90 lowest_price,bband_upper90 closing_price,next_day_closing_price
2013-04-11,0.0008818476332380538,0.002506830285730061,0.0008901492772460384,0.0019349819841581253,0.0011867246305810215,0.001985957126062317,0.0015218398192697047,0.001486706163386961,0.0022219301905645594,0.0016517118849269652,0.0019730790615427526,0.00028404183393389293,0.004967018199782486,0.003919942656064428,0.0013787917803568528,0.0003173746832302454,0.0004578958986417303,0.0008354600399493248,0.0017627610078225844,0.0015889143654912313,0.005398069751809453,0.0007230140889908712,0.0017572600961315576,0.0012119535565045594,0.0011707819767377767,0.0015387881556511232,0.002394437988277015,0.0008561716939902431,0.0006784515421108805,0.0008428276209654292,117.0
2013-04-12,0.0009364427708405815,0.0024857961952026598,0.0007656859269762409,0.0015388471578595062,0.0012247556153330667,0.0019019470840321642,0.0008901029998834228,0.0010858245784399825,0.002183702392103158,0.0016893640635718687,0.0019993913241018423,0.0003048480905452622,0.0040761672152739015,0.003267627402172485,0.0013879628702724925,0.00034210287865703987,0.0004861950047689717,0.0008780411203531471,0.0017858263140160605,0.0015044736210561502,0.006117682735695351,0.0007557475723124277,0.0010045902044727509,0.0006604088174552158,0.00047892698986712334,0.001218687657406431,0.0016774921360439426,0.0008904884012796918,0.0006810517968406649,0.0008706843746300735,93.0
2013-04-13,0.0009835089117126057,0.002433938300855233,0.00038756941982747567,0.0012187343859069513,0.0012474091306983008,0.0017946727277941485,0.0007656461202536977,0.0006483981683866324,0.002118942846491976,0.0017043252675380816,0.0019972661926315628,0.0003208170948899927,0.003036996105687681,0.0030568356630899865,0.0013792586360408185,0.0003648638349886199,0.0005105479412610553,0.0009123101632058581,0.001794745114939711,0.001355960575124146,0.006766034483376648,0.0007705426714383276,0.0008500378653230958,0.0005262126317620228,0.00039655162600092664,0.0008417076740446644,0.0011733048800876208,0.0009183442986586479,0.0006952093479058105,0.0008845416915067086,90.0
2013-04-14,0.0010063774093192236,0.0023098607671405095,0.00034030485643388175,0.0008417399478904269,0.001232583277226227,0.0016385013377815047,0.0003875492707456976,0.00039301536422226,0.0019846150090729042,0.0016645323382056265,0.001926780053122511,0.000336138433659261,0.00226138283760767,0.0028926338814485378,0.001367265489828809,0.00038367064073882573,0.0005242667787328931,0.0009317224545872457,0.001786481318611803,0.0012138500413677103,0.007013318284678549,0.0007826652503387863,0.0005409331870237927,0.0004367548506572505,0.0003636107410941447,0.0005783217870201848,0.0007186750538601544,0.0009322011895767299,0.0007083295542958112,0.000896595660887671,82.4
2013-04-15,0.0010288251368846535,0.00221022954076713,0.00022056796250343597,0.0005783439617831482,0.0012283805077421654,0.0014747998802112083,0.0003402871645571959,0.0002053637893817753,0.0018794876406669422,0.0016409036605707604,0.001877650335286498,0.00034992156668683244,0.0017273106067604155,0.0027876882889782753,0.001352365225535987,0.00040088398282191184,0.0005364217445874148,0.000944939629082639,0.0017722164554293957,0.001064254324620248,0.00773121781788777,0.0007889868074206358,0.00041729131570406724,0.0002928472691628367,0.0002462905128350762,0.0003603724895391361,0.00041260916000332437,0.0009442547884320474,0.0007153657462266594,0.0009051645897613161,68.4
2013-04-16,0.0010593732523804002,0.002134989722195826,0.0,0.0003603863074078534,0.0012357853011157605,0.0012775525727201018,0.0002205564955463299,0.0,0.0018041056112962292,0.0016346958053118886,0.0018512083973173648,0.00036079020462487926,0.0011031640745777227,0.003074451805772656,0.0013391271786061323,0.0004146153117064802,0.0005451115929470812,0.0009456909444555683,0.001754718966198554,0.0008896878715414572,0.008174925141092526,0.0007852236705630997,0.0001468247221921709,5.289039198767831e-05,0.0,0.00012961738097704706,0.00011249728228413663,0.0009528234539063415,0.0007161650610029296,0.0009089919328568105,93.1
2013-04-17,0.0010990842610097348,0.0020845919451447804,0.00038914490527392626,0.00012962235093454122,0.0012574582523238419,0.001143646331675588,0.0,0.00013813645916399553,0.0017623641980007952,0.0016496041309929932,0.0018518348767971784,0.00037649609482957175,0.000581367182605097,0.003042400393058871,0.0013257440025860878,0.0004309630685876767,0.000547719448334559,0.0009560533635191298,0.0017393975366519487,0.000808094841715172,0.008852988601506517,0.0007987597049932404,0.00036783456717617846,0.0,8.174437165373027e-06,0.0001609501377019401,0.0001056293232108152,0.000956650679353542,0.0007200143447105012,0.0009213167420852666,109.0
2013-04-18,0.0013479532178727882,0.0026891022094649823,0.0006396470912599858,0.00016095630906057257,0.0016288717938109688,0.0010654157864977004,0.0003891246742853127,0.00038528764423357426,0.002421697911830799,0.002175843245817738,0.0024943220048191817,0.0003953795942638269,0.0004190930461775294,0.0031643543161165716,0.0013215644053162987,0.00045004528781121544,0.0005606634082305079,0.000975644182984868,0.0017317073552027065,0.00078227486667308,0.009420608558810328,0.0008228767255523267,0.0005872988887686906,0.00013616363816919275,0.0002466448603862595,0.0003011407540287961,0.0002616071386298477,0.0009689751097310476,0.0007326277775559359,0.0009409614828905233,118.5
2013-04-19,0.0014122862359464416,0.0026873568616123163,0.0007893182086730413,0.0003011523007575914,0.0016780011866453226,0.0010629192126318035,0.0006396138370843713,0.0006257425761181934,0.00241209178190333,0.0022253837044346747,0.0025320239219899284,0.00041620609042444107,0.0006715344414451457,0.0031997600643292115,0.0013244006052089835,0.00047377019129944686,0.0005800133866323831,0.0010104289572475042,0.0017370922427533894,0.000786559418361879,0.009756504290326262,0.0008527528130190948,0.0009489513623788734,0.000370465339712793,0.000577273560013164,0.0004651304872585957,0.000584286326219971,0.0009886192466787777,0.0007558511752015495,0.0009652952865409972,126.6
2013-04-20,0.001459618249805561,0.0026317802280233435,0.000916932529835747,0.0004651483218941488,0.001698333149407167,0.0010463643608557976,0.000789277173347952,0.0008400754362029722,0.002347832456601683,0.002232532758145434,0.002516506316197282,0.00043865175052367616,0.0009472360690536835,0.0031189525545894867,0.0013348604981661336,0.0004966098371948363,0.0006029355600188496,0.001040965148582311,0.0017411485417251696,0.0008131387366295262,0.010357581916641045,0.0008872183197062983,0.0008809483331530324,0.0005939170481072606,0.0008555456103442466,0.0006319602372297922,0.0007398420815727322,0.0010129523023351128,0.0007847281201707815,0.0009937848416565892,119.2
2013-04-21,0.001505233590310972,0.0025706747533335954,0.0008003466067982093,0.0006319844686676901,0.0017155609033143657,0.001026006600064848,0.0009168848600569005,0.0008910438065816706,0.0022824197569526385,0.0022353167360172482,0.00249605801618912,0.0004593770489381144,0.0013312274068725538,0.0031077827718193063,0.0013359060463782116,0.0005189380009254715,0.0006287623178806503,0.001069365396114283,0.001740822714127628,0.0008134585564433319,0.010927962527666812,0.0009152850644334673,0.00085776548228058,0.0007036442725812803,0.000959446628633745,0.000690354403109418,0.0008183464131845467,0.0010414409817134027,0.000809083355940883,0.0010168513214689617,127.4
2013-04-22,0.0015798889928016514,0.0026056732096190437,0.0009295364134073725,0.0006903808735720524,0.001785187999131417,0.0009978060741529168,0.0008003049981252716,0.000988581255856949,0.002326473985588589,0.0023149250623782786,0.002572596885686153,0.0004816607926434874,0.0018125662866912001,0.003168020616304744,0.0013354556240644591,0.0005405382861908836,0.0006509076365494373,0.0010946072729507636,0.0017334489073084353,0.0008368992563536279,0.011219629456943547,0.0009480650204431867,0.0008098542571441936,0.0008336541643470322,0.0010867952901928643,0.0007850990832571625,0.0008348631958481831,0.0010645067524877802,0.0008385218554809171,0.0010440872938320758,143.5
2013-04-23,0.0016302578353289653,0.0025817530228623813,0.0011831895702863332,0.0007851291865430335,0.0018243492126662902,0.001019930603259854,0.0009294880883738352,0.0011827631150961929,0.002309984288984577,0.0023493749073687717,0.0025920125055137154,0.0005071626246768851,0.002278429644570368,0.003522221015280415,0.0013533627467551684,0.0005654041883543307,0.0006760166920471364,0.0011302156089461265,0.0017345363912896691,0.0009039321250763621,0.011861823729644727,0.0009909234646960224,0.001066411140132617,0.0009613484602888286,0.0012068389565649887,0.0009573673519802303,0.0009918810368605077,0.0010917418876473309,0.0008716376368194112,0.0010812068971209135,154.2
2013-04-24,0.0017174182147021155,0.002648815097563066,0.0013517665130568235,0.0009574040605991735,0.0019139514070920412,0.0011029651076927965,0.001183128058252117,0.0013789255281049864,0.002396861232738412,0.0024574463911518525,0.002703967160785279,0.0005349515257735971,0.002815119161366522,0.00385509931256775,0.0013820978191256966,0.0005943619478358322,0.0007073485585593273,0.0011798002243804534,0.0017579421379556662,0.0009930988949574393,0.012455981035274677,0.0010397518514569312,0.0014126083798278385,0.0011540730472893376,0.0014098793409200241,0.0011409474334305586,0.0012774109570552472,0.0011288603499207545,0.0009161654015536133,0.0011248050936091408,141.7
2013-04-25,0.0017860662910552487,0.00264905757052818,0.001154830832250174,0.0011409911811147491,0.001968588861936002,0.0011616066971337768,0.0013516962369910998,0.0013611033541984577,0.002412335591275608,0.002513481160198904,0.0027497929680616994,0.0005601092854700396,0.003130742720725166,0.004112392486335742,0.0013929684653979785,0.0006227295355887563,0.0007424942253382166,0.001224638177956025,0.0017712601067827877,0.0010329600692870547,0.012699600128497246,0.0010781327269046986,0.0013446053506019906,0.0011246714581581094,0.0013124861248824948,0.0011689159998841611,0.0013885199081274738,0.0011724572062488114,0.0009427541033961984,0.0011576860311983822,136.9
2013-04-26,0.001839869072337054,0.00259361132334498,0.001079207530820421,0.0011689608199753412,0.001993274415526689,0.0011622902339473162,0.0011547707945390173,0.0012929879226865615,0.0023694778828036132,0.0025253834756517393,0.0027401345864888783,0.0005841943490571336,0.0034466890107020254,0.00420614034611503,0.001402300268131769,0.0006477331444888698,0.0007716076319391682,0.0012562954616685343,0.001771980483548069,0.00105231333094407,0.013371339733507015,0.001111787162897282,0.0010818663740475784,0.001109081954810652,0.0012549678889506727,0.0011486777439201346,0.001284351258799478,0.0012053371331145132,0.0009693474769207969,0.0011862349678746706,128.0
2013-04-27,0.0018800646824521476,0.0024995524002076365,0.0009389893260860899,0.0011487217880098918,0.0019951990097115575,0.0011467123093766435,0.001079151424637416,0.001162923525184635,0.0022850785122732527,0.002504149605069339,0.0026893907201360045,0.0006064983323117445,0.003503921321184267,0.004238813657865895,0.0014008951570816733,0.0006717137890594888,0.0007980614095206354,0.0012833095057075902,0.0017709110604175668,0.0010415962655403593,0.0139965849637943,0.0011380010805969176,0.0010030446810812554,0.0011035594884616362,0.001224569705710249,0.0010693528934999363,0.0011683040843836687,0.0012338851922281749,0.0009958716112527383,0.0012083316560053611,134.4
2013-04-28,0.0019048526404957487,0.0023657622230035015,0.001039820394659094,0.001069393896013543,0.001975379592793095,0.0011224930843307043,0.0009389405096115397,0.0011419956522373959,0.002162847974716619,0.002451624824197439,0.0026003136861635877,0.0006299154907741591,0.0037698115118784126,0.0043378568861658084,0.0014042755406628304,0.0006948878656010612,0.0008201887879029993,0.0013071251276848828,0.0017646140309828182,0.0010498112213531488,0.014185318307670447,0.0011677112777264478,0.0009535879325533667,0.001130309181090472,0.0012451686276099896,0.0010591732642607557,0.0010676779258132832,0.0012559812011311774,0.0010247086718972453,0.0012333769656159357,144.0
2013-04-29,0.001990267073077024,0.002442767976754698,0.001191066997518607,0.0010592138764538295,0.002068970157663143,0.0011360098327303364,0.0010397663361470036,0.0012147389808046805,0.0022737902113998173,0.0025657332267151577,0.0027216474589719514,0.0006551137295690637,0.003913418807185973,0.0043779380570920234,0.0014145112019502831,0.0007203242671021265,0.0008445228821827647,0.00133847517194801,0.0017636102006263546,0.0010841107159542673,0.014895750262735485,0.0012030380068487612,0.001145232833098933,0.0011834146684495325,0.0013024412646784403,0.00111709635496951,0.0011200592305860638,0.00128102574087674,0.0010564368450707642,0.001263503496215665,139.2
2013-04-30,0.0020250662838416575,0.0023818912501452454,0.001115443696088847,0.001117139188124748,0.0020889028994220404,0.0011403363387067142,0.0011910050759501994,0.001208906091774209,0.0022347925746488834,0.002571169321868412,0.0027056671394256517,0.0006792999909023267,0.0033287426198485015,0.004389855432859954,0.0014179591081335055,0.0007453278760022539,0.0008723617090623595,0.0013671626806161866,0.001757023769151024,0.0010987056701469641,0.015302399714551274,0.0012337286000648623,0.0011112313184860126,0.0012215583016671888,0.001338303871930166,0.0011192280628267992,0.001128358024236796,0.0013111513454203486,0.001087670081031937,0.001289457744729841,116.4
2013-05-01,0.0020787643166484647,0.002337454648066742,0.0007562330142975235,0.0011192709777187448,0.002116886323971532,0.0011233315976196603,0.001115385706048598,0.000994832030344464,0.0022152387140752794,0.0025885794974659926,0.0027052488761209626,0.0006987299581658613,0.002592279734495287,0.004225465945979313,0.0014160144162898916,0.0007686790040623906,0.0008975689196635897,0.0013901385405814953,0.00175342516609691,0.0010428832482604344,0.015931069800468545,0.0012473499989593545,0.0010061357278642463,0.00102901478120343,0.0010724014148968466,0.0009600779954026736,0.001070036176786096,0.0013371047961297233,0.0010999632439653642,0.0013024975956786936,106.3
2013-05-02,0.0021049622238112665,0.0022066610707144954,0.0005971089842057506,0.0009601148079566163,0.0020983784893811343,0.0010691949608894052,0.0007561936990160001,0.0007832222051323764,0.002105462675855891,0.002538093281425218,0.002620001195440957,0.0007160954914076575,0.0020667977524552322,0.003971254915243444,0.0014171118128670016,0.0007894923936897155,0.0009126281994717642,0.001403227641464888,0.0017522104351584966,0.0009630638369867925,0.0165000507534101,0.0012533382383499159,0.0008021266401867025,0.0008100579470472768,0.000801218151169604,0.0007857312197158059,0.0009179169580167401,0.0013501442462480265,0.0011063768032170268,0.001310714464288834,98.1
2013-05-03,0.0021293803717165258,0.0020679962719192292,0.00046791917759658047,0.0007857613472398647,0.002072858977905958,0.000969094771206179,0.0005970779415147218,0.0005963503922913893,0.001987975537803945,0.002478165227655725,0.002524179887313625,0.0007319835375554432,0.0017283717835127055,0.003679371665607077,0.0014140896748881943,0.0008069024596823252,0.0009231065651209847,0.001403551045649848,0.0017514923951561998,0.0008680845753533881,0.016833885033447182,0.0012532719683814864,0.0005254779531088244,0.0005824970553533065,0.0005425551033739484,0.000616907669801145,0.0006740959797894991,0.0013583608622807358,0.0011080173648573416,0.0013153398616739045,112.9
2013-05-04,0.0021424018548432087,0.0018972564173047098,0.0007010910236716628,0.0006169313240739979,0.0020271213143355886,0.0009020043210300269,0.00046789485126615127,0.0006373621571033397,0.0018366319056233142,0.0023895816267181444,0.00239377277619998,0.0007506646414973742,0.0015667049041252906,0.0035788524012484307,0.0014082011583110426,0.0008256699206506263,0.0009299041898903487,0.0014086988203259598,0.0017492847323139701,0.000828048115090553,0.01742612262279719,0.0012634283774083169,0.0006383011606880748,0.0005308630808458642,0.0005319509348478274,0.0006133343641802139,0.0006104376755511898,0.0013629861174862326,0.0011136728691604758,0.0013250446087672285,116.0
2013-05-05,0.00215776236242627,0.001760467352767879,0.0007499310725117073,0.0006133578814407625,0.0019967090516642937,0.0008501506977627166,0.0007010545751294228,0.0007001126703098381,0.0017236088407000874,0.002324607063183985,0.0022947118218700283,0.0007700136505639846,0.001508538806153717,0.0035785468514123314,0.0013938973464923399,0.0008449095190017838,0.0009427800525953212,0.001415243391950212,0.0017445302502203594,0.0008017413292359041,0.017994168052248405,0.0012752944757005655,0.0006769392454754886,0.0006089010123689134,0.0006810572792809999,0.0006363681474913022,0.0006079370400941808,0.0013726905662663977,0.001125245898890459,0.0013353386007560128,112.3
2013-05-06,0.0021809215770690026,0.0016560758788435187,0.0006916381109929454,0.000636392547943003,0.001980805568131891,0.0008222395697509224,0.0007498920848575327,0.0007098365705380527,0.001645477259698734,0.0022817777352464874,0.002224797371023022,0.0007885733172105086,0.0015555706850581552,0.003628891314511558,0.001378150893494627,0.0008653884779829188,0.0009566773666361619,0.001425592771971837,0.0017393828641112871,0.0007674773334334084,0.018290294109775007,0.0012840608952548668,0.0007712161723567798,0.00065625640936888,0.0007660211150554638,0.0006287806254052994,0.0006712843986619102,0.0013829842418292965,0.00113573107374558,0.0013434590863600979,109.6
2013-05-07,0.0022032124340901314,0.0015623166156913653,0.0006491000039387032,0.0006288047349263942,0.0019689423791131554,0.000766167626831675,0.0006916021538917183,0.0006964790535363419,0.0015797463387338742,0.002245538119980614,0.0021641773679512526,0.0008064650787323532,0.0016661382986972173,0.003770623314991055,0.0013339407066616654,0.0008836247843955203,0.0009687123361330208,0.001428039275175888,0.0017172480826324055,0.0007293065161452852,0.01893969344653501,0.0012905284438869263,0.0006027541226836519,0.0006289303829690035,0.0007398503645884152,0.0006077167492499272,0.0006163463410245179,0.0013911044778186638,0.0011420256176225482,0.001350020138769177,113.2
2013-05-08,0.0022295552612176077,0.0014621638436949115,0.0007058174800110145,0.0006077400511126027,0.0019532431677059953,0.0007252577465872712,0.0006490662583220619,0.0007265210430844743,0.0015100866190560155,0.002204294166970381,0.0020981893928466947,0.0008249033080834842,0.0018722890714479162,0.0037573229789245946,0.0012290411113303479,0.0009022348662362095,0.000979346677970519,0.0014321776666335467,0.0016448165639522325,0.0007064402711448939,0.019549523892170573,0.0012991768402606796,0.0006460287776455589,0.0006987333910884325,0.0008409533979073444,0.0006214616063616313,0.0006166472153976144,0.0013976653285482712,0.0011529981007811774,0.0013575199743441069,112.8
2013-05-09,0.0022371390551930367,0.0013215798485059493,0.0006995155382252122,0.0006214854352474264,0.0019133822983558244,0.0006806651509493333,0.0007057807857482681,0.000743397457474676,0.0013960512533505096,0.0021283783043493654,0.001989653254915423,0.000843139141942284,0.0020114468948619207,0.003790130658743701,0.0009267969262531581,0.0009201170696116687,0.000991262128456405,0.0014339334516606378,0.001433559756832417,0.0006852466203592297,0.019795859319871822,0.0013071389490841578,0.0005981175525091587,0.0007405249015538726,0.0008931136704569062,0.0006297202296085685,0.0005946271407684597,0.0014051649335865765,0.001163210364514028,0.0013643366931808398,117.7
2013-05-10,0.0022540556817371056,0.001216447230801429,0.0007767143251014089,0.0006297443751571846,0.0018873889933270806,0.00066743397131315,0.0006994791715898008,0.000799742873597166,0.0013152799013334895,0.0020737572326317497,0.0019092377780885999,0.0008621845577704082,0.0021547229898757486,0.00400069022593403,0.0008462208698726964,0.0009394943746994858,0.0010027473864155229,0.0014414943149201678,0.0010250693570757682,0.0006812420298740809,0.020493747543494756,0.0013181424995569527,0.0007341236109608615,0.000787463682533622,0.0009469691377602882,0.0006707865308872019,0.0006662219122813492,0.0014119814428849367,0.001174147606053888,0.0013726349090620316,115.6
2013-05-11,0.00226481837374843,0.0010967845350364387,0.000743629130725898,0.0006708122510531433,0.001845985946872266,0.0006452308367657505,0.0007766739450310173,0.0008130112727738822,0.0012078511815360807,0.001997385979539877,0.0018026089985891999,0.0008807239848677012,0.00242551136730311,0.004117606356037827,0.0008397568123930735,0.000958104456540175,0.0010160420736756715,0.0014460854743327742,0.0008990280635506956,0.0006716452306860243,0.020938263744654684,0.001327194820038402,0.0006753937220839862,0.0008285615522284212,0.0009890741300207298,0.0006839891633505513,0.000675534830294991,0.0014202794036881766,0.00118510031272967,0.0013794770685142607,114.8
2013-05-12,0.0022738877673012386,0.0009773819487135516,0.0007310252471542725,0.0006840153897489237,0.0018019739691172848,0.0006227525974717152,0.0007435904706990654,0.0008127076416642592,0.0011003361851543714,0.0019182065144297857,0.0016938012076326888,0.000898980058275739,0.002563361719321769,0.004121515846598353,0.0008387124000375223,0.0009763604353437219,0.001028160918912939,0.0014495766331155957,0.000885341545698963,0.0006610208016319258,0.021647131746543757,0.0013352687891986792,0.000656847441386034,0.0008503677454130901,0.0010038770283158152,0.00068763797533479,0.0006714142606851839,0.0014271213528200266,0.0011952387416232224,0.0013854660310944344,118.0
2013-05-13,0.0023078967706567227,0.000938706007902846,0.0007814407814407745,0.00068766434164063,0.0018000940034530906,0.00060761955516591,0.0007309872423821376,0.0008409792826227086,0.0010818459132107792,0.0019016475998471262,0.0016649142571912197,0.0009177623599638252,0.0023339473779356718,0.0041320792981112894,0.0008360842075937139,0.0009946754313201259,0.0010396767869150086,0.0014537764285098773,0.0008809037397359276,0.0006613458568609024,0.02226727944980489,0.0013451929362576706,0.000678484768866984,0.0008785888100877257,0.0010282339863575268,0.0007126696684118944,0.0006826526837336519,0.001433110131306134,0.0012058236158308255,0.0013921497137092467,111.4
2013-05-14,0.002325518152483698,0.0008478549174571817,0.0006774587419748693,0.00071269699451533,0.0017697995390379279,0.0005975100660020327,0.0007814001556498695,0.0007957287634973859,0.0010078036337706348,0.0018438812482818832,0.0015847891943569087,0.0009354112468948766,0.002291289487735035,0.004273511207395393,0.0008268043087063665,0.0010130691168603392,0.0010522860748699292,0.001458321934492468,0.0008795839044569292,0.0006423236124229043,0.0225825309465989,0.001350056417283349,0.0006923944793904499,0.0008594852171586176,0.0009906938606139629,0.0006832818059432297,0.0006976258551887951,0.001439793608471962,0.0012132698094843575,0.001395404163901777,114.2
